type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 04:53:45,44.98393436,10.20860285,3,33.157,38.843,25.220,167,20,24,986.3083,,
T,2022-04-01 04:53:46,44.98371585,10.20867451,3,33.156,38.844,25.290,167,20,24,986.2883,,
T,2022-04-01 04:53:47,44.98349842,10.20874500,3,33.156,38.844,25.280,167,21,24,986.2849,,
T,2022-04-01 04:53:48,44.98327710,10.20881818,3,33.155,38.845,25.340,167,21,24,986.2844,,
T,2022-04-01 04:53:49,44.98305628,10.20889403,3,33.155,38.845,25.330,166,21,24,986.2278,,
T,2022-04-01 04:53:50,44.98283445,10.20896939,3,33.154,38.846,25.450,166,21,24,986.2498,,
T,2022-04-01 04:53:51,44.98261178,10.20904499,2,33.154,38.846,25.460,166,21,24,986.2822,,
T,2022-04-01 04:53:52,44.98238811,10.20912311,2,32.153,38.847,25.420,166,21,24,986.2781,,
T,2022-04-01 04:53:53,44.98216578,10.20919561,3,32.153,38.847,25.300,166,21,24,986.2786,,
T,2022-04-01 04:53:54,44.98194706,10.20926929,2,32.152,38.848,25.160,166,21,24,986.2871,,
T,2022-04-01 04:53:55,44.98172762,10.20934221,2,32.152,38.848,24.680,167,21,24,986.3079,,
T,2022-04-01 04:53:56,44.98151237,10.20941581,3,32.151,38.849,24.140,167,21,24,986.3147,,
T,2022-04-01 04:53:57,44.98130203,10.20948856,3,32.151,38.849,23.860,166,21,24,986.3750,,
T,2022-04-01 04:53:58,44.98109411,10.20955662,2,32.150,38.850,23.690,167,21,24,986.3894,,
T,2022-04-01 04:53:59,44.98088943,10.20962225,2,32.150,38.850,23.430,167,21,24,986.3076,,
T,2022-04-01 04:54:00,44.98068810,10.20968637,2,32.149,38.851,23.300,167,21,24,986.3213,,
T,2022-04-01 04:54:01,44.98048379,10.20975687,2,32.149,38.851,23.190,167,21,24,986.3064,,
T,2022-04-01 04:54:02,44.98028618,10.20982568,2,33.148,38.852,22.930,167,21,24,986.3208,,
T,2022-04-01 04:54:03,44.98008845,10.20989349,2,33.148,38.852,22.830,167,21,24,986.3184,,
T,2022-04-01 04:54:04,44.97989261,10.20996231,2,33.148,38.852,22.560,166,21,24,986.3088,,
T,2022-04-01 04:54:05,44.97969639,10.21002727,3,33.147,38.853,22.010,167,20,24,986.3330,,
T,2022-04-01 04:54:06,44.97950566,10.21009298,2,33.147,38.853,21.630,166,20,24,986.3525,,
T,2022-04-01 04:54:07,44.97931585,10.21015777,2,32.146,38.854,21.320,166,20,24,986.3491,,
T,2022-04-01 04:54:08,44.97912852,10.21022307,2,32.146,38.854,21.170,166,21,24,986.3413,,
T,2022-04-01 04:54:09,44.97894508,10.21028643,2,32.145,38.855,20.740,166,21,24,986.3669,,
T,2022-04-01 04:54:10,44.97876612,10.21034771,3,32.145,38.855,20.310,166,21,24,986.3579,,
T,2022-04-01 04:54:11,44.97858994,10.21040655,3,32.145,38.855,19.820,166,21,24,986.3459,,
T,2022-04-01 04:54:12,44.97841786,10.21046623,3,33.144,38.856,19.270,167,21,24,986.3289,,
T,2022-04-01 04:54:13,44.97825466,10.21052037,3,34.144,38.856,18.550,167,21,24,986.3232,,
T,2022-04-01 04:54:14,44.97809465,10.21057494,3,34.143,38.857,18.300,166,21,24,986.3013,,
T,2022-04-01 04:54:15,44.97793887,10.21063026,3,34.143,38.857,17.810,166,21,24,986.2913,,
T,2022-04-01 04:54:16,44.97778117,10.21068885,3,34.143,38.857,18.460,162,21,24,986.2871,,
T,2022-04-01 04:54:17,44.97761169,10.21076420,3,33.142,38.858,20.650,164,21,24,986.1755,,
T,2022-04-01 04:54:18,44.97741333,10.21084316,4,33.142,38.858,23.110,167,20,23,986.0305,,
T,2022-04-01 04:54:19,44.97720143,10.21091307,3,32.142,38.858,24.280,167,20,24,986.0276,,
T,2022-04-01 04:54:20,44.97698690,10.21098356,3,32.141,38.859,23.700,168,19,23,986.1116,,
T,2022-04-01 04:54:21,44.97678259,10.21103460,3,31.141,38.859,22.920,170,21,24,986.2378,,
T,2022-04-01 04:54:22,44.97658909,10.21107945,3,32.140,38.860,22.460,169,21,24,986.2073,,
T,2022-04-01 04:54:23,44.97639535,10.21113678,3,32.140,38.860,22.050,168,21,24,986.1580,,
T,2022-04-01 04:54:24,44.97620407,10.21119721,3,32.139,38.861,21.650,167,21,24,986.1306,,
T,2022-04-01 04:54:25,44.97601585,10.21125832,3,32.139,38.861,21.640,167,21,24,986.1477,,
T,2022-04-01 04:54:26,44.97582806,10.21131841,3,32.138,38.862,21.570,167,21,24,986.2219,,
T,2022-04-01 04:54:27,44.97564026,10.21138061,3,32.138,38.862,21.480,167,20,24,986.2080,,
T,2022-04-01 04:54:28,44.97545351,10.21144431,3,32.138,38.862,21.450,167,20,24,986.2166,,
T,2022-04-01 04:54:29,44.97526362,10.21151237,3,31.137,38.863,21.390,166,21,24,986.1870,,
T,2022-04-01 04:54:30,44.97507696,10.21157691,3,32.137,38.863,21.280,167,21,24,986.2097,,
T,2022-04-01 04:54:31,44.97488945,10.21163726,3,32.136,38.864,21.340,167,21,24,986.2749,,
T,2022-04-01 04:54:32,44.97470208,10.21169912,3,32.136,38.864,21.270,167,21,24,986.2522,,
T,2022-04-01 04:54:33,44.97451772,10.21175955,3,32.135,38.865,21.250,167,21,24,986.2529,,
T,2022-04-01 04:54:34,44.97433440,10.21182225,3,32.135,38.865,21.190,167,21,24,986.2625,,
T,2022-04-01 04:54:35,44.97414849,10.21188411,3,32.135,38.865,21.180,167,21,24,986.2405,,
T,2022-04-01 04:54:36,44.97396539,10.21194412,3,32.134,38.866,21.280,166,21,24,986.2283,,
T,2022-04-01 04:54:37,44.97377914,10.21200632,3,32.134,38.866,21.320,166,21,24,986.2327,,
T,2022-04-01 04:54:38,44.97359147,10.21206952,3,32.133,38.867,21.340,166,21,24,986.2139,,
T,2022-04-01 04:54:39,44.97340175,10.21213397,3,32.133,38.867,21.260,167,21,24,986.1865,,
T,2022-04-01 04:54:40,44.97321332,10.21219491,3,32.133,38.867,21.230,166,21,24,986.1843,,
T,2022-04-01 04:54:41,44.97302356,10.21226029,3,32.132,38.868,21.230,166,21,24,986.2239,,
T,2022-04-01 04:54:42,44.97283945,10.21232173,3,31.132,38.868,21.230,167,21,24,986.2278,,
T,2022-04-01 04:54:43,44.97265534,10.21238090,3,31.131,38.869,21.220,167,21,24,986.2119,,
T,2022-04-01 04:54:44,44.97246759,10.21244310,3,31.131,38.869,21.160,167,21,24,986.2024,,
T,2022-04-01 04:54:45,44.97228377,10.21250387,3,31.131,38.869,21.090,167,21,24,986.2546,,
T,2022-04-01 04:54:46,44.97209853,10.21256816,3,31.130,38.870,21.140,167,21,24,986.2056,,
T,2022-04-01 04:54:47,44.97191224,10.21263027,3,32.130,38.870,21.100,167,21,24,986.2068,,
T,2022-04-01 04:54:48,44.97172943,10.21269062,3,32.129,38.871,21.020,167,21,24,986.2466,,
T,2022-04-01 04:54:49,44.97154708,10.21274669,3,32.129,38.871,20.930,167,21,24,986.2446,,
T,2022-04-01 04:54:50,44.97136562,10.21280603,3,32.128,38.872,20.970,167,21,24,986.1946,,
T,2022-04-01 04:54:51,44.97118251,10.21287301,3,32.128,38.872,21.000,167,21,24,986.2278,,
T,2022-04-01 04:54:52,44.97100155,10.21293160,2,32.128,38.872,20.980,167,21,24,986.2273,,
T,2022-04-01 04:54:53,44.97081815,10.21299429,3,32.127,38.873,20.940,167,20,24,986.2400,,
T,2022-04-01 04:54:54,44.97063572,10.21305523,3,32.127,38.873,20.800,167,20,24,986.2031,,
T,2022-04-01 04:54:55,44.97045580,10.21311918,3,32.126,38.874,20.850,167,20,24,986.1890,,
T,2022-04-01 04:54:56,44.97027501,10.21318020,3,33.126,38.874,20.810,166,20,24,986.2363,,
T,2022-04-01 04:54:57,44.97009039,10.21324097,3,33.126,38.874,20.760,167,21,24,986.2148,,
T,2022-04-01 04:54:58,44.96991349,10.21330451,3,33.125,38.875,20.650,167,20,24,986.1904,,
T,2022-04-01 04:54:59,44.96973278,10.21336905,3,34.125,38.875,20.540,167,20,24,986.2371,,
T,2022-04-01 04:55:00,44.96955022,10.21343384,3,34.124,38.876,20.590,167,21,24,986.2314,,
T,2022-04-01 04:55:01,44.96936942,10.21349226,3,34.124,38.876,20.630,167,21,24,986.1858,,
T,2022-04-01 04:55:02,44.96918808,10.21355345,3,34.124,38.876,20.580,167,21,24,986.1860,,
T,2022-04-01 04:55:03,44.96900724,10.21360785,3,34.123,38.877,20.540,167,21,24,986.1853,,
T,2022-04-01 04:55:04,44.96883059,10.21366216,3,33.123,38.877,20.540,166,21,24,986.2207,,
T,2022-04-01 04:55:05,44.96865298,10.21372159,3,33.122,38.878,20.460,166,21,24,986.2031,,
T,2022-04-01 04:55:06,44.96847633,10.21378236,3,33.122,38.878,20.410,167,20,23,986.2080,,
T,2022-04-01 04:55:07,44.96829574,10.21383927,3,33.122,38.878,20.500,167,20,24,986.2383,,
T,2022-04-01 04:55:08,44.96811511,10.21390130,3,33.121,38.879,20.420,167,21,24,986.2185,,
T,2022-04-01 04:55:09,44.96793474,10.21396358,3,34.121,38.879,20.430,167,21,24,986.1987,,
T,2022-04-01 04:55:10,44.96774941,10.21401990,3,34.121,38.879,20.450,167,21,24,986.1697,,
T,2022-04-01 04:55:11,44.96756807,10.21408067,3,34.120,38.880,20.280,166,20,24,986.1377,,
T,2022-04-01 04:55:12,44.96738840,10.21413742,3,34.120,38.880,20.300,166,20,24,986.0935,,
T,2022-04-01 04:55:13,44.96721113,10.21419944,3,35.119,38.881,20.160,167,20,24,986.0269,,
T,2022-04-01 04:55:14,44.96703519,10.21426180,3,36.119,38.881,19.970,166,20,24,986.0112,,
T,2022-04-01 04:55:15,44.96686277,10.21432257,3,36.119,38.881,19.860,166,20,24,985.9502,,
T,2022-04-01 04:55:16,44.96669103,10.21437814,3,36.118,38.882,19.710,167,20,23,985.8801,,
T,2022-04-01 04:55:17,44.96652171,10.21443204,3,37.118,38.882,19.560,167,21,24,985.8289,,
T,2022-04-01 04:55:18,44.96635060,10.21448812,3,37.117,38.883,19.480,167,20,24,985.7703,,
T,2022-04-01 04:55:19,44.96617487,10.21454897,3,37.117,38.883,19.600,166,21,24,985.7051,,
T,2022-04-01 04:55:20,44.96600376,10.21460462,3,36.117,38.883,19.870,166,21,24,985.6863,,
T,2022-04-01 04:55:21,44.96582518,10.21466506,3,36.116,38.884,20.270,166,20,23,985.6790,,
T,2022-04-01 04:55:22,44.96564530,10.21473287,3,35.116,38.884,20.700,166,20,24,985.7153,,
T,2022-04-01 04:55:23,44.96546652,10.21480219,3,34.116,38.884,21.150,166,21,24,985.7952,,
T,2022-04-01 04:55:24,44.96528124,10.21486865,3,34.115,38.885,21.390,166,21,24,985.8865,,
T,2022-04-01 04:55:25,44.96509516,10.21492942,3,34.115,38.885,21.580,167,21,24,985.9001,,
T,2022-04-01 04:55:26,44.96490644,10.21499237,3,34.114,38.886,21.700,166,21,24,985.9348,,
T,2022-04-01 04:55:27,44.96471730,10.21505381,3,34.114,38.886,21.770,167,21,24,985.9548,,
T,2022-04-01 04:55:28,44.96452607,10.21511952,3,34.114,38.886,21.820,166,21,24,985.9358,,
T,2022-04-01 04:55:29,44.96433488,10.21518415,3,34.113,38.887,21.940,166,21,24,985.9417,,
T,2022-04-01 04:55:30,44.96414477,10.21525003,3,35.113,38.887,21.980,166,21,24,985.9307,,
T,2022-04-01 04:55:31,44.96395002,10.21531516,3,35.112,38.888,22.090,167,21,24,985.9539,,
T,2022-04-01 04:55:32,44.96375544,10.21537551,3,35.112,38.888,22.310,166,21,24,985.9299,,
T,2022-04-01 04:55:33,44.96355716,10.21544072,3,35.111,38.889,22.410,167,21,24,985.9412,,
T,2022-04-01 04:55:34,44.96336337,10.21550400,3,35.111,38.889,22.490,167,21,24,985.9604,,
T,2022-04-01 04:55:35,44.96316665,10.21556888,3,35.111,38.889,22.650,167,21,24,985.9119,,
T,2022-04-01 04:55:36,44.96296544,10.21563577,3,35.110,38.890,22.840,167,21,24,985.9189,,
T,2022-04-01 04:55:37,44.96276210,10.21569595,3,34.110,38.890,22.990,167,21,24,985.9375,,
T,2022-04-01 04:55:38,44.96255867,10.21575772,3,34.109,38.891,23.150,167,21,24,985.9375,,
T,2022-04-01 04:55:39,44.96235440,10.21581916,3,34.109,38.891,23.270,167,20,24,985.9280,,
T,2022-04-01 04:55:40,44.96214984,10.21588756,3,34.108,38.892,23.410,167,21,25,985.9189,,
T,2022-04-01 04:55:41,44.96194176,10.21595109,3,34.108,38.892,23.490,167,21,25,985.9451,,
T,2022-04-01 04:55:42,44.96173460,10.21601806,3,34.107,38.893,23.660,167,21,25,985.9580,,
T,2022-04-01 04:55:43,44.96152614,10.21608721,3,33.107,38.893,23.780,167,21,25,985.9380,,
T,2022-04-01 04:55:44,44.96131571,10.21615947,3,33.106,38.894,23.880,167,21,25,985.9604,,
T,2022-04-01 04:55:45,44.96110692,10.21622895,3,33.106,38.894,23.990,167,21,25,985.9224,,
T,2022-04-01 04:55:46,44.96089930,10.21629760,3,33.106,38.894,24.080,167,21,25,985.9351,,
T,2022-04-01 04:55:47,44.96068783,10.21636474,2,33.105,38.895,24.140,167,21,25,985.8882,,
T,2022-04-01 04:55:48,44.96047581,10.21643439,2,33.105,38.895,24.250,167,21,25,985.9006,,
T,2022-04-01 04:55:49,44.96026211,10.21650095,2,33.104,38.896,24.300,167,21,25,985.9250,,
T,2022-04-01 04:55:50,44.96004690,10.21656943,2,33.104,38.896,24.410,167,21,25,985.9578,,
T,2022-04-01 04:55:51,44.95983195,10.21664151,2,34.103,38.897,24.430,167,20,25,985.9009,,
T,2022-04-01 04:55:52,44.95961658,10.21671167,2,34.103,38.897,24.570,167,20,25,985.8716,,
T,2022-04-01 04:55:53,44.95940120,10.21678518,2,34.102,38.898,24.540,167,20,25,985.8540,,
T,2022-04-01 04:55:54,44.95918503,10.21685760,3,34.102,38.898,24.590,167,21,25,985.8579,,
T,2022-04-01 04:55:55,44.95897029,10.21693060,3,34.101,38.899,24.640,166,21,25,985.9226,,
T,2022-04-01 04:55:56,44.95875366,10.21700026,3,34.101,38.899,24.620,166,21,25,985.9194,,
T,2022-04-01 04:55:57,44.95853866,10.21707175,3,34.100,38.900,24.730,167,21,25,985.8931,,
T,2022-04-01 04:55:58,44.95832455,10.21714141,3,33.100,38.900,24.810,167,21,25,985.8152,,
T,2022-04-01 04:55:59,44.95810373,10.21721198,3,33.100,38.900,24.870,167,21,25,985.8088,,
T,2022-04-01 04:56:00,44.95788215,10.21727853,2,33.099,38.901,24.930,167,21,25,985.8591,,
T,2022-04-01 04:56:01,44.95766510,10.21734802,2,33.099,38.901,24.960,167,21,25,985.8674,,
T,2022-04-01 04:56:02,44.95744579,10.21741885,2,34.098,38.902,24.980,167,21,25,985.8604,,
T,2022-04-01 04:56:03,44.95722577,10.21749043,2,34.098,38.902,25.010,167,21,25,985.8804,,
T,2022-04-01 04:56:04,44.95700796,10.21756092,2,34.097,38.903,25.040,167,21,25,985.9036,,
T,2022-04-01 04:56:05,44.95678768,10.21763477,2,34.097,38.903,24.980,167,21,25,985.8943,,
T,2022-04-01 04:56:06,44.95656846,10.21770786,3,34.096,38.904,24.820,167,21,25,985.8494,,
T,2022-04-01 04:56:07,44.95635028,10.21777960,3,34.096,38.904,24.690,167,21,25,985.8455,,
T,2022-04-01 04:56:08,44.95613528,10.21785119,3,34.095,38.905,24.650,167,21,25,985.8477,,
T,2022-04-01 04:56:09,44.95592213,10.21791489,3,34.095,38.905,24.550,167,22,25,985.8811,,
T,2022-04-01 04:56:10,44.95570969,10.21798580,3,34.094,38.906,24.490,167,21,25,985.8777,,
T,2022-04-01 04:56:11,44.95549323,10.21805788,3,34.094,38.906,24.430,167,21,25,985.9058,,
T,2022-04-01 04:56:12,44.95528012,10.21812594,3,34.093,38.907,24.370,167,21,25,985.8821,,
T,2022-04-01 04:56:13,44.95506780,10.21819426,3,34.093,38.907,24.270,167,21,25,985.8872,,
T,2022-04-01 04:56:14,44.95485540,10.21826332,3,34.093,38.907,24.180,167,21,25,985.9253,,
T,2022-04-01 04:56:15,44.95464464,10.21833315,3,33.092,38.908,24.090,167,21,25,985.9209,,
T,2022-04-01 04:56:16,44.95443271,10.21840439,3,33.092,38.908,24.050,167,21,25,985.8835,,
T,2022-04-01 04:56:17,44.95422056,10.21847514,3,33.091,38.909,23.990,167,21,25,985.8708,,
T,2022-04-01 04:56:18,44.95401030,10.21854345,3,33.091,38.909,23.900,167,21,25,985.8813,,
T,2022-04-01 04:56:19,44.95380255,10.21861025,3,33.090,38.910,23.930,167,21,25,985.8816,,
T,2022-04-01 04:56:20,44.95359506,10.21867555,3,33.090,38.910,23.860,167,21,25,985.8979,,
T,2022-04-01 04:56:21,44.95338706,10.21874277,3,33.089,38.911,23.840,167,21,25,985.9209,,
T,2022-04-01 04:56:22,44.95317596,10.21880848,3,33.089,38.911,23.760,167,21,25,985.8936,,
T,2022-04-01 04:56:23,44.95296537,10.21887487,3,33.089,38.911,23.240,167,21,25,985.8960,,
T,2022-04-01 04:56:24,44.95276466,10.21894335,3,34.088,38.912,22.800,167,21,25,985.9473,,
T,2022-04-01 04:56:25,44.95256706,10.21901216,3,34.088,38.912,22.330,167,21,25,985.9788,,
T,2022-04-01 04:56:26,44.95237549,10.21907570,3,34.087,38.913,21.920,167,21,25,985.9990,,
T,2022-04-01 04:56:27,44.95218757,10.21913596,3,34.087,38.913,21.680,167,21,25,985.9714,,
T,2022-04-01 04:56:28,44.95199609,10.21919640,3,34.086,38.914,21.470,167,21,25,985.9956,,
T,2022-04-01 04:56:29,44.95180485,10.21925792,3,34.086,38.914,21.370,167,21,25,985.9670,,
T,2022-04-01 04:56:30,44.95161869,10.21931760,3,35.086,38.914,21.260,167,21,25,985.8945,,
T,2022-04-01 04:56:31,44.95143391,10.21937711,3,35.085,38.915,21.070,167,21,25,985.8638,,
T,2022-04-01 04:56:32,44.95124888,10.21943972,3,36.085,38.915,20.970,167,21,25,985.8350,,
T,2022-04-01 04:56:33,44.95106683,10.21949882,3,36.084,38.916,20.910,167,21,25,985.7305,,
T,2022-04-01 04:56:34,44.95088066,10.21955338,3,36.084,38.916,20.920,167,21,24,985.6863,,
T,2022-04-01 04:56:35,44.95069915,10.21961189,3,36.084,38.916,20.910,167,21,24,985.6389,,
T,2022-04-01 04:56:36,44.95051308,10.21967526,3,37.083,38.917,21.030,167,21,24,985.6907,,
T,2022-04-01 04:56:37,44.95032561,10.21973317,3,37.083,38.917,21.200,167,20,24,985.6677,,
T,2022-04-01 04:56:38,44.95013899,10.21979830,3,36.083,38.917,21.420,167,20,23,985.6758,,
T,2022-04-01 04:56:39,44.94995208,10.21986729,3,36.082,38.918,21.360,167,20,24,985.6907,,
T,2022-04-01 04:56:40,44.94976223,10.21993124,3,35.082,38.918,21.890,167,21,24,985.6848,,
T,2022-04-01 04:56:41,44.94957015,10.21999075,3,34.081,38.919,22.320,167,21,24,985.7412,,
T,2022-04-01 04:56:42,44.94937297,10.22005253,3,34.081,38.919,22.690,167,21,24,985.8293,,
T,2022-04-01 04:56:43,44.94917277,10.22011665,3,33.080,38.920,23.050,167,21,24,985.8953,,
T,2022-04-01 04:56:44,44.94897001,10.22017733,3,32.080,38.920,23.380,167,21,24,985.9346,,
T,2022-04-01 04:56:45,44.94876557,10.22024288,3,32.080,38.920,23.440,167,21,24,985.9448,,
T,2022-04-01 04:56:46,44.94856164,10.22030549,3,32.079,38.921,23.460,167,21,24,985.9534,,
T,2022-04-01 04:56:47,44.94835503,10.22037230,3,32.079,38.921,23.540,167,20,24,985.9988,,
T,2022-04-01 04:56:48,44.94814569,10.22044195,3,32.078,38.922,23.690,168,20,24,985.9812,,
T,2022-04-01 04:56:49,44.94793438,10.22051194,3,32.078,38.922,23.740,168,20,24,985.9978,,
T,2022-04-01 04:56:50,44.94772614,10.22057933,3,32.077,38.923,23.800,167,20,24,985.9800,,
T,2022-04-01 04:56:51,44.94751885,10.22064395,3,32.077,38.923,23.890,167,19,24,985.9451,,
T,2022-04-01 04:56:52,44.94730926,10.22071151,3,32.077,38.923,23.910,167,19,24,985.9727,,
T,2022-04-01 04:56:53,44.94709707,10.22078091,3,32.076,38.924,23.960,167,21,24,985.9592,,
T,2022-04-01 04:56:54,44.94688660,10.22085107,3,32.076,38.924,24.010,167,21,24,985.9529,,
T,2022-04-01 04:56:55,44.94667295,10.22091636,3,31.075,38.925,24.050,167,21,24,985.9958,,
T,2022-04-01 04:56:56,44.94646214,10.22098468,3,31.075,38.925,24.080,167,21,24,986.0063,,
T,2022-04-01 04:56:57,44.94625121,10.22104855,3,31.074,38.926,24.150,167,21,24,986.0181,,
T,2022-04-01 04:56:58,44.94603898,10.22111862,3,31.074,38.926,24.210,167,21,24,986.0305,,
T,2022-04-01 04:56:59,44.94582487,10.22118400,3,31.073,38.927,24.240,167,21,24,986.0012,,
T,2022-04-01 04:57:00,44.94561050,10.22125231,3,31.073,38.927,24.320,167,21,24,985.9478,,
T,2022-04-01 04:57:01,44.94539961,10.22132037,3,31.073,38.927,24.330,167,21,24,985.9802,,
T,2022-04-01 04:57:02,44.94518466,10.22139028,2,31.072,38.928,24.390,167,21,24,985.9768,,
T,2022-04-01 04:57:03,44.94496929,10.22146102,3,32.072,38.928,24.390,167,21,24,986.0090,,
T,2022-04-01 04:57:04,44.94475546,10.22153042,2,32.071,38.929,24.450,167,21,24,985.9973,,
T,2022-04-01 04:57:05,44.94454017,10.22159832,3,32.071,38.929,24.480,167,21,24,986.0234,,
T,2022-04-01 04:57:06,44.94432711,10.22166629,2,32.070,38.930,24.500,167,21,24,985.9792,,
T,2022-04-01 04:57:07,44.94411504,10.22173687,2,32.070,38.930,24.580,167,21,24,985.9766,,
T,2022-04-01 04:57:08,44.94390022,10.22180770,2,32.069,38.931,24.610,167,21,24,985.9780,,
T,2022-04-01 04:57:09,44.94368434,10.22188020,2,32.069,38.931,24.630,167,21,24,985.9626,,
T,2022-04-01 04:57:10,44.94347022,10.22194918,2,32.068,38.932,24.690,167,21,24,985.9922,,
T,2022-04-01 04:57:11,44.94325389,10.22201959,2,32.068,38.932,24.720,167,21,24,985.9612,,
T,2022-04-01 04:57:12,44.94303772,10.22208924,2,32.068,38.932,24.730,167,21,24,986.0010,,
T,2022-04-01 04:57:13,44.94281920,10.22215722,2,33.067,38.933,24.770,167,21,24,985.9995,,
T,2022-04-01 04:57:14,44.94260010,10.22222713,2,32.067,38.933,24.800,167,21,24,985.9968,,
T,2022-04-01 04:57:15,44.94238330,10.22229871,2,32.066,38.934,24.820,167,21,24,985.9893,,
T,2022-04-01 04:57:16,44.94216525,10.22236953,2,32.066,38.934,24.810,167,21,24,985.9717,,
T,2022-04-01 04:57:17,44.94194698,10.22244145,2,32.065,38.935,24.880,167,21,24,985.9492,,
T,2022-04-01 04:57:18,44.94172712,10.22251102,2,32.065,38.935,24.880,167,21,24,985.9670,,
T,2022-04-01 04:57:19,44.94150777,10.22258319,2,32.064,38.936,24.880,167,21,24,985.9614,,
T,2022-04-01 04:57:20,44.94128925,10.22265108,3,32.064,38.936,24.940,167,21,24,985.9978,,
T,2022-04-01 04:57:21,44.94107032,10.22272141,2,32.063,38.937,24.930,167,21,24,986.0371,,
T,2022-04-01 04:57:22,44.94084832,10.22279324,2,32.063,38.937,24.940,167,21,24,985.9841,,
T,2022-04-01 04:57:23,44.94063106,10.22286105,3,32.063,38.937,24.970,167,21,24,985.9668,,
T,2022-04-01 04:57:24,44.94041083,10.22293523,3,32.062,38.938,25.010,167,21,24,985.9946,,
T,2022-04-01 04:57:25,44.94019164,10.22300564,3,32.062,38.938,24.990,167,21,24,985.9492,,
T,2022-04-01 04:57:26,44.93997363,10.22307454,2,32.061,38.939,25.020,167,21,24,985.9668,,
T,2022-04-01 04:57:27,44.93975348,10.22314335,2,32.061,38.939,25.060,167,21,24,985.9998,,
T,2022-04-01 04:57:28,44.93953199,10.22321099,2,32.060,38.940,25.070,167,21,24,986.0017,,
T,2022-04-01 04:57:29,44.93931389,10.22328132,3,32.060,38.940,25.070,167,21,24,985.9812,,
T,2022-04-01 04:57:30,44.93909290,10.22335240,3,32.059,38.941,25.120,167,21,24,985.9880,,
T,2022-04-01 04:57:31,44.93887174,10.22342540,3,32.059,38.941,25.090,167,21,24,985.9795,,
T,2022-04-01 04:57:32,44.93865122,10.22349690,3,32.058,38.942,25.120,167,21,24,985.9744,,
T,2022-04-01 04:57:33,44.93843044,10.22356748,3,32.058,38.942,25.160,167,21,24,985.9797,,
T,2022-04-01 04:57:34,44.93820769,10.22363872,3,32.058,38.942,25.170,167,21,24,986.0046,,
T,2022-04-01 04:57:35,44.93798750,10.22370838,3,32.057,38.943,25.180,167,21,24,986.0066,,
T,2022-04-01 04:57:36,44.93776764,10.22377912,3,32.057,38.943,25.220,167,21,24,986.0037,,
T,2022-04-01 04:57:37,44.93754602,10.22385020,2,32.056,38.944,25.180,167,21,24,985.9922,,
T,2022-04-01 04:57:38,44.93732453,10.22392287,3,32.056,38.944,25.170,167,21,24,985.9480,,
T,2022-04-01 04:57:39,44.93710299,10.22399495,3,31.055,38.945,25.210,167,21,24,985.9575,,
T,2022-04-01 04:57:40,44.93688238,10.22406628,3,31.055,38.945,25.260,167,21,24,985.9456,,
T,2022-04-01 04:57:41,44.93666148,10.22413761,3,32.054,38.946,25.220,167,21,24,985.9910,,
T,2022-04-01 04:57:42,44.93643994,10.22420685,3,32.054,38.946,25.190,167,21,24,985.9856,,
T,2022-04-01 04:57:43,44.93621912,10.22427835,3,32.053,38.947,25.220,167,21,23,985.9658,,
T,2022-04-01 04:57:44,44.93599725,10.22434917,2,32.053,38.947,25.200,167,21,23,985.9741,,
T,2022-04-01 04:57:45,44.93577765,10.22442067,3,32.053,38.947,25.170,167,21,23,985.9656,,
T,2022-04-01 04:57:46,44.93555649,10.22448965,2,32.052,38.948,25.190,167,21,23,985.9824,,
T,2022-04-01 04:57:47,44.93533261,10.22456132,2,32.052,38.948,25.200,167,21,23,985.9402,,
T,2022-04-01 04:57:48,44.93511187,10.22463181,2,32.051,38.949,25.150,167,21,23,985.9451,,
T,2022-04-01 04:57:49,44.93489260,10.22470398,2,32.051,38.949,25.140,167,21,23,985.9333,,
T,2022-04-01 04:57:50,44.93467367,10.22477623,2,33.050,38.950,25.130,167,21,23,985.9487,,
T,2022-04-01 04:57:51,44.93445197,10.22484773,2,33.050,38.950,25.150,167,21,23,985.9543,,
T,2022-04-01 04:57:52,44.93423152,10.22492107,2,33.049,38.951,25.120,167,21,23,985.9060,,
T,2022-04-01 04:57:53,44.93401426,10.22499098,2,33.049,38.951,25.210,167,21,23,985.8752,,
T,2022-04-01 04:57:54,44.93379357,10.22506063,2,33.048,38.952,25.150,167,20,23,985.8904,,
T,2022-04-01 04:57:55,44.93357346,10.22513037,3,32.048,38.952,25.190,167,19,23,985.8821,,
T,2022-04-01 04:57:56,44.93335498,10.22519994,2,32.048,38.952,25.000,167,20,23,985.9377,,
T,2022-04-01 04:57:57,44.93313622,10.22526775,3,32.047,38.953,24.850,167,20,23,985.9543,,
T,2022-04-01 04:57:58,44.93291900,10.22533732,3,31.047,38.953,24.690,167,19,23,985.9639,,
T,2022-04-01 04:57:59,44.93270090,10.22540865,2,32.046,38.954,24.570,167,20,23,985.9543,,
T,2022-04-01 04:58:00,44.93248750,10.22547377,3,31.046,38.954,24.360,168,20,23,985.9233,,
T,2022-04-01 04:58:01,44.93227049,10.22554376,3,31.045,38.955,24.240,167,21,23,985.9309,,
