type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 05:06:02,44.87877019,10.25341661,3,52,39040,18720,209,20,23,984,,
T,2022-04-01 05:06:03,44.87862078,10.25330421,3,52,39040,18620,208,19,23,984,,
T,2022-04-01 05:06:04,44.87847150,10.25319306,2,52,39041,18550,209,20,22,984,,
T,2022-04-01 05:06:05,44.87832590,10.25308167,2,52,39041,18450,209,20,22,984,,
T,2022-04-01 05:06:06,44.87818010,10.25296901,3,52,39042,18360,208,19,21,984,,
T,2022-04-01 05:06:07,44.87803317,10.25286265,3,52,39042,18370,208,21,23,984,,
T,2022-04-01 05:06:08,44.87788627,10.25275092,3,52,39042,18330,208,20,23,984,,
T,2022-04-01 05:06:09,44.87774236,10.25264463,3,52,39043,18290,208,20,23,984,,
T,2022-04-01 05:06:10,44.87759785,10.25253718,3,52,39043,17990,208,19,23,984,,
T,2022-04-01 05:06:11,44.87745482,10.25243224,2,52,39043,17290,208,19,22,984,,
T,2022-04-01 05:06:12,44.87732192,10.25233316,3,52,39044,15770,208,20,23,984,,
T,2022-04-01 05:06:13,44.87720390,10.25224197,3,52,39044,13840,208,19,23,984,,
T,2022-04-01 05:06:14,44.87710713,10.25216762,3,52,39044,11810,208,20,23,984,,
T,2022-04-01 05:06:15,44.87701724,10.25210300,3,52,39045,11330,208,19,22,984,,
T,2022-04-01 05:06:16,44.87693028,10.25203510,3,52,39045,11210,208,20,23,984,,
T,2022-04-01 05:06:17,44.87683946,10.25196905,3,52,39045,11240,208,20,23,984,,
T,2022-04-01 05:06:18,44.87674709,10.25189806,2,52,39045,11520,208,20,23,984,,
T,2022-04-01 05:06:19,44.87665204,10.25182815,2,52,39046,12060,208,19,22,984,,
T,2022-04-01 05:06:20,44.87655493,10.25175280,2,52,39046,12410,208,19,21,984,,
T,2022-04-01 05:06:21,44.87645297,10.25167787,2,52,39046,12780,208,20,22,984,,
T,2022-04-01 05:06:22,44.87634891,10.25160343,2,52,39046,13170,207,19,22,984,,
T,2022-04-01 05:06:23,44.87623885,10.25152976,2,52,39047,13550,206,20,21,984,,
T,2022-04-01 05:06:24,44.87612419,10.25145918,2,52,39047,13940,204,20,21,984,,
T,2022-04-01 05:06:25,44.87600843,10.25139657,2,52,39047,14210,200,20,21,984,,
T,2022-04-01 05:06:26,44.87588727,10.25133815,2,52,39047,14120,197,19,21,984,,
T,2022-04-01 05:06:27,44.87576775,10.25128945,3,52,39048,14050,196,19,21,984,,
T,2022-04-01 05:06:28,44.87564755,10.25123698,3,52,39048,14390,196,19,22,984,,
T,2022-04-01 05:06:29,44.87552258,10.25119021,3,52,39048,14820,195,19,22,984,,
T,2022-04-01 05:06:30,44.87539266,10.25113673,3,52,39049,15270,195,18,22,984,,
T,2022-04-01 05:06:31,44.87526140,10.25108359,3,52,39049,15500,196,19,22,984,,
T,2022-04-01 05:06:32,44.87512758,10.25102626,2,52,39049,15920,196,20,22,984,,
T,2022-04-01 05:06:33,44.87498852,10.25096968,3,52,39050,16200,196,21,23,984,,
T,2022-04-01 05:06:34,44.87484461,10.25091184,3,52,39050,16480,196,19,23,984,,
T,2022-04-01 05:06:35,44.87469981,10.25085518,3,52,39050,16660,195,19,23,984,,
T,2022-04-01 05:06:36,44.87455853,10.25079818,3,52,39051,16730,196,19,23,984,,
T,2022-04-01 05:06:37,44.87441558,10.25074169,2,52,39051,16820,196,20,23,984,,
T,2022-04-01 05:06:38,44.87426810,10.25068050,3,52,39052,16890,196,19,23,984,,
T,2022-04-01 05:06:39,44.87412104,10.25062443,2,52,39052,16980,196,20,23,984,,
T,2022-04-01 05:06:40,44.87397461,10.25056349,2,52,39052,17030,196,20,23,984,,
T,2022-04-01 05:06:41,44.87382922,10.25050339,2,52,39053,17050,196,20,23,984,,
T,2022-04-01 05:06:42,44.87368061,10.25044430,2,52,39053,17170,196,20,23,984,,
T,2022-04-01 05:06:43,44.87353087,10.25038554,2,52,39053,17250,196,19,22,984,,
T,2022-04-01 05:06:44,44.87338004,10.25032603,2,52,39054,17360,196,19,23,984,,
T,2022-04-01 05:06:45,44.87323050,10.25026686,2,52,39054,17440,196,19,23,984,,
T,2022-04-01 05:06:46,44.87307963,10.25020760,3,52,39055,17500,196,20,23,984,,
T,2022-04-01 05:06:47,44.87292733,10.25014641,2,52,39055,17570,196,20,23,984,,
T,2022-04-01 05:06:48,44.87277503,10.25008346,2,52,39055,17620,196,19,23,984,,
T,2022-04-01 05:06:49,44.87262273,10.25002328,2,52,39056,17600,195,19,22,984,,
T,2022-04-01 05:06:50,44.87247207,10.24996527,2,52,39056,17220,195,20,23,984,,
T,2022-04-01 05:06:51,44.87232476,10.24990752,3,52,39057,16780,195,20,22,984,,
T,2022-04-01 05:06:52,44.87217979,10.24985145,3,52,39057,16370,195,20,22,984,,
T,2022-04-01 05:06:53,44.87203801,10.24980769,3,52,39058,15870,192,20,23,984,,
T,2022-04-01 05:06:54,44.87189862,10.24978775,3,52,39058,15740,183,20,23,984,,
T,2022-04-01 05:06:55,44.87175889,10.24980585,3,52,39058,16020,174,19,23,984,,
T,2022-04-01 05:06:56,44.87161732,10.24985078,3,52,39058,15920,166,20,23,984,,
T,2022-04-01 05:06:57,44.87148078,10.24990124,3,52,39059,15850,162,20,23,984,,
T,2022-04-01 05:06:58,44.87134080,10.24996452,3,52,39059,15890,161,19,21,984,,
T,2022-04-01 05:06:59,44.87120275,10.25002713,3,52,39059,15920,161,19,22,984,,
T,2022-04-01 05:07:00,44.87106605,10.25008832,3,52,39059,15890,162,20,22,984,,
T,2022-04-01 05:07:01,44.87093248,10.25014943,3,52,39060,15440,162,19,22,984,,
T,2022-04-01 05:07:02,44.87080164,10.25020961,3,52,39060,15070,162,19,22,984,,
T,2022-04-01 05:07:03,44.87067390,10.25026870,3,52,39060,14690,162,21,23,984,,
T,2022-04-01 05:07:04,44.87055177,10.25032285,2,52,39061,14400,162,21,23,984,,
T,2022-04-01 05:07:05,44.87042793,10.25037875,3,52,39061,14010,162,20,22,984,,
T,2022-04-01 05:07:06,44.87030933,10.25043382,3,52,39061,12950,162,20,23,984,,
T,2022-04-01 05:07:07,44.87020447,10.25048143,3,52,39061,11540,161,19,22,984,,
T,2022-04-01 05:07:08,44.87011214,10.25052343,3,52,39062,10040,161,19,23,984,,
T,2022-04-01 05:07:09,44.87003197,10.25056626,3,52,39062,8860,161,20,23,984,,
T,2022-04-01 05:07:10,44.86996009,10.25059727,3,52,39062,8160,172,21,23,984,,
T,2022-04-01 05:07:11,44.86989371,10.25059526,3,52,39062,8210,196,21,23,984,,
T,2022-04-01 05:07:12,44.86982783,10.25055008,3,52,39062,8420,204,21,23,984,,
T,2022-04-01 05:07:13,44.86975264,10.25052259,3,52,39062,8390,188,21,23,984,,
T,2022-04-01 05:07:14,44.86967943,10.25054187,4,52,39063,8880,163,20,23,984,,
T,2022-04-01 05:07:15,44.86960944,10.25060456,3,52,39063,9070,141,21,23,984,,
T,2022-04-01 05:07:16,44.86954980,10.25068017,4,52,39063,9300,130,21,23,984,,
T,2022-04-01 05:07:17,44.86949163,10.25076985,4,52,39063,9750,133,21,23,984,,
T,2022-04-01 05:07:18,44.86941883,10.25085309,4,52,39063,10690,146,21,23,984,,
T,2022-04-01 05:07:19,44.86932429,10.25091117,4,52,39063,11540,161,21,23,984,,
T,2022-04-01 05:07:21,44.86911030,10.25099969,3,52,39064,13250,163,21,23,984,,
T,2022-04-01 05:07:22,44.86899492,10.25105056,3,52,39064,13140,162,21,23,984,,
T,2022-04-01 05:07:23,44.86887845,10.25110521,3,52,39064,13630,162,21,23,984,,
T,2022-04-01 05:07:24,44.86875742,10.25116405,3,52,39065,14240,162,20,23,984,,
T,2022-04-01 05:07:25,44.86863110,10.25122633,3,52,39065,14910,162,20,23,984,,
T,2022-04-01 05:07:26,44.86849955,10.25128752,3,52,39065,15650,161,21,23,984,,
T,2022-04-01 05:07:27,44.86836242,10.25134770,3,52,39065,16270,161,21,23,984,,
T,2022-04-01 05:07:28,44.86822160,10.25141115,3,52,39066,16980,161,21,23,984,,
T,2022-04-01 05:07:29,44.86807593,10.25147695,3,52,39066,17430,162,21,23,984,,
T,2022-04-01 05:07:30,44.86792644,10.25154409,3,52,39066,18140,161,21,23,984,,
T,2022-04-01 05:07:31,44.86777087,10.25162322,2,52,39067,18490,161,21,23,984,,
T,2022-04-01 05:07:32,44.86761513,10.25169455,2,52,39067,18400,162,21,23,984,,
T,2022-04-01 05:07:33,44.86745780,10.25177116,2,52,39067,18970,161,21,23,984,,
T,2022-04-01 05:07:34,44.86729390,10.25185078,2,52,39068,19250,161,21,23,984,,
T,2022-04-01 05:07:35,44.86712705,10.25193276,2,52,39068,19490,161,21,23,984,,
T,2022-04-01 05:07:36,44.86696101,10.25201373,2,52,39069,19550,161,21,23,984,,
T,2022-04-01 05:07:37,44.86679417,10.25209537,2,52,39069,19730,161,21,23,984,,
T,2022-04-01 05:07:38,44.86662577,10.25217684,2,52,39069,19960,161,21,23,984,,
T,2022-04-01 05:07:39,44.86645457,10.25225588,2,52,39070,20100,161,21,23,984,,
T,2022-04-01 05:07:40,44.86628283,10.25233534,2,52,39070,19880,161,21,23,984,,
T,2022-04-01 05:07:41,44.86611532,10.25241824,2,52,39070,19750,161,21,23,984,,
T,2022-04-01 05:07:42,44.86594835,10.25250516,2,52,39071,19670,161,21,23,984,,
T,2022-04-01 05:07:43,44.86578222,10.25259124,2,52,39071,19700,160,21,23,984,,
T,2022-04-01 05:07:44,44.86561592,10.25267825,2,52,39071,19840,159,21,23,984,,
T,2022-04-01 05:07:45,44.86545030,10.25277179,2,52,39072,19970,157,21,22,984,,
T,2022-04-01 05:07:46,44.86528781,10.25287120,2,52,39072,20100,155,21,22,984,,
T,2022-04-01 05:07:47,44.86512361,10.25298645,2,52,39073,20240,152,21,23,984,,
T,2022-04-01 05:07:48,44.86496448,10.25311310,2,52,39073,20370,150,21,23,984,,
T,2022-04-01 05:07:49,44.86480774,10.25324930,2,52,39073,20330,149,21,23,984,,
T,2022-04-01 05:07:50,44.86465171,10.25338383,2,52,39073,20340,149,21,23,984,,
T,2022-04-01 05:07:51,44.86449430,10.25351568,2,52,39074,20240,149,21,23,984,,
T,2022-04-01 05:07:52,44.86433948,10.25364887,2,52,39074,20210,149,21,23,984,,
T,2022-04-01 05:07:53,44.86417922,10.25378047,2,52,39074,20030,152,20,22,984,,
T,2022-04-01 05:07:54,44.86401498,10.25388700,2,52,39075,19720,157,21,23,984,,
T,2022-04-01 05:07:55,44.86384772,10.25397241,2,52,39075,19520,161,21,23,984,,
T,2022-04-01 05:07:56,44.86368280,10.25404106,3,52,39075,19280,165,21,23,984,,
T,2022-04-01 05:07:57,44.86351714,10.25409345,3,52,39076,19000,169,21,23,984,,
T,2022-04-01 05:07:58,44.86334770,10.25412940,3,52,39076,18760,173,21,23,984,,
T,2022-04-01 05:07:59,44.86317784,10.25415413,3,52,39077,19140,175,21,23,984,,
T,2022-04-01 05:08:00,44.86301510,10.25416587,3,52,39077,18270,178,21,23,984,,
T,2022-04-01 05:08:01,44.86285497,10.25417433,2,52,39077,18090,177,21,23,984,,
T,2022-04-01 05:08:02,44.86269588,10.25419369,2,52,39078,17890,174,21,23,984,,
T,2022-04-01 05:08:03,44.86253432,10.25422814,2,52,39078,17720,171,21,23,984,,
T,2022-04-01 05:08:04,44.86238118,10.25427198,2,52,39078,17610,166,21,23,984,,
T,2022-04-01 05:08:05,44.86222649,10.25433023,2,52,39079,17510,162,21,23,984,,
T,2022-04-01 05:08:06,44.86207557,10.25440056,2,52,39079,17520,160,21,23,984,,
T,2022-04-01 05:08:07,44.86192512,10.25447625,2,52,39079,17720,159,21,23,984,,
T,2022-04-01 05:08:08,44.86177517,10.25456225,2,52,39080,17660,158,21,23,984,,
T,2022-04-01 05:08:09,44.86162383,10.25464816,2,52,39080,18270,156,21,23,984,,
T,2022-04-01 05:08:10,44.86147220,10.25475360,3,52,39080,18710,153,21,23,984,,
T,2022-04-01 05:08:11,44.86131575,10.25486869,3,52,39081,19620,151,21,22,984,,
T,2022-04-01 05:08:12,44.86115717,10.25499618,3,52,39081,20300,150,21,23,984,,
T,2022-04-01 05:08:13,44.86099502,10.25512744,3,52,39081,20940,152,21,23,984,,
T,2022-04-01 05:08:14,44.86082332,10.25525618,3,52,39082,21520,154,21,23,984,,
T,2022-04-01 05:08:15,44.86064587,10.25537194,3,52,39082,22190,158,21,23,984,,
T,2022-04-01 05:08:16,44.86045812,10.25547076,3,52,39082,22540,163,21,23,984,,
T,2022-04-01 05:08:17,44.86026441,10.25553807,3,52,39083,22810,166,21,23,984,,
T,2022-04-01 05:08:18,44.86006455,10.25559716,3,52,39083,22910,168,21,23,984,,
T,2022-04-01 05:08:19,44.85986107,10.25565282,3,52,39084,22830,168,21,23,984,,
T,2022-04-01 05:08:20,44.85965978,10.25571057,3,52,39084,22970,168,21,23,984,,
T,2022-04-01 05:08:21,44.85945200,10.25577117,2,52,39085,23320,167,21,23,984,,
T,2022-04-01 05:08:22,44.85924790,10.25584401,2,52,39085,23280,165,21,23,984,,
T,2022-04-01 05:08:23,44.85904858,10.25592196,2,52,39086,23000,164,21,23,984,,
T,2022-04-01 05:08:24,44.85885231,10.25600259,2,52,39086,22810,163,21,23,984,,
T,2022-04-01 05:08:25,44.85865903,10.25608532,3,52,39086,22660,162,21,23,984,,
T,2022-04-01 05:08:26,44.85846834,10.25618020,3,52,39087,22520,161,21,23,984,,
T,2022-04-01 05:08:27,44.85827849,10.25627735,2,52,39087,22520,161,21,23,984,,
T,2022-04-01 05:08:28,44.85808738,10.25637207,2,52,39088,22840,161,21,23,984,,
T,2022-04-01 05:08:29,44.85789112,10.25647198,2,52,39088,22920,160,21,23,984,,
T,2022-04-01 05:08:30,44.85769557,10.25656787,2,52,39088,23000,161,21,23,984,,
T,2022-04-01 05:08:31,44.85749830,10.25666686,2,52,39089,23010,161,21,23,984,,
T,2022-04-01 05:08:32,44.85730585,10.25676048,2,52,39089,22960,161,21,23,984,,
T,2022-04-01 05:08:33,44.85711156,10.25685604,2,52,39090,22800,161,21,23,984,,
T,2022-04-01 05:08:34,44.85691919,10.25694950,2,52,39090,22690,161,21,23,984,,
T,2022-04-01 05:08:35,44.85672511,10.25704312,2,52,39090,22760,161,22,24,984,,
T,2022-04-01 05:08:36,44.85653023,10.25713884,2,52,39091,22630,161,22,24,984,,
T,2022-04-01 05:08:37,44.85633879,10.25723817,2,52,39091,22500,161,22,24,984,,
T,2022-04-01 05:08:38,44.85614768,10.25733515,2,52,39092,22500,160,22,24,984,,
T,2022-04-01 05:08:39,44.85595867,10.25742902,2,52,39092,22460,160,22,24,984,,
T,2022-04-01 05:08:40,44.85576878,10.25752349,2,52,39092,22380,161,22,24,984,,
T,2022-04-01 05:08:41,44.85557935,10.25761628,2,52,39093,22340,161,22,24,984,,
T,2022-04-01 05:08:42,44.85538849,10.25770563,2,52,39093,22380,162,22,24,984,,
T,2022-04-01 05:08:43,44.85519567,10.25779330,2,52,39094,22410,162,22,24,984,,
T,2022-04-01 05:08:44,44.85500414,10.25787737,2,52,39094,22360,162,22,24,984,,
T,2022-04-01 05:08:45,44.85481152,10.25796262,2,52,39094,22430,162,22,24,984,,
T,2022-04-01 05:08:46,44.85462151,10.25805431,2,52,39095,22390,161,22,24,984,,
T,2022-04-01 05:08:47,44.85442948,10.25814911,2,52,39095,22460,161,22,24,984,,
T,2022-04-01 05:08:48,44.85423862,10.25824282,2,52,39096,22500,161,22,24,984,,
T,2022-04-01 05:08:49,44.85404667,10.25833704,2,52,39096,22550,161,22,24,984,,
T,2022-04-01 05:08:50,44.85385557,10.25842773,2,52,39096,22600,161,22,24,984,,
T,2022-04-01 05:08:51,44.85366169,10.25851808,2,52,39097,22600,162,22,24,984,,
T,2022-04-01 05:08:52,44.85346790,10.25860584,2,52,39097,22510,162,22,24,984,,
T,2022-04-01 05:08:53,44.85327634,10.25869955,2,52,39098,22020,161,22,24,984,,
T,2022-04-01 05:08:54,44.85308887,10.25878849,2,52,39098,21960,162,22,24,984,,
T,2022-04-01 05:08:55,44.85289932,10.25887691,2,52,39098,21920,162,22,24,984,,
T,2022-04-01 05:08:56,44.85271240,10.25896132,2,52,39099,21880,161,22,24,984,,
T,2022-04-01 05:08:57,44.85252645,10.25904581,2,52,39099,21880,162,22,24,984,,
T,2022-04-01 05:08:58,44.85233869,10.25913063,2,52,39100,21860,162,22,24,984,,
T,2022-04-01 05:08:59,44.85215220,10.25921823,2,52,39100,21840,162,22,24,984,,
T,2022-04-01 05:09:00,44.85196507,10.25930791,2,52,39100,21810,161,22,23,984,,
T,2022-04-01 05:09:01,44.85178092,10.25939425,2,52,39101,21760,161,22,23,984,,
T,2022-04-01 05:09:02,44.85159539,10.25948091,2,52,39101,21610,161,22,23,984,,
T,2022-04-01 05:09:03,44.85141086,10.25957102,2,52,39101,21550,161,22,23,984,,
T,2022-04-01 05:09:04,44.85122759,10.25965970,2,52,39102,21460,161,22,23,984,,
T,2022-04-01 05:09:05,44.85104419,10.25974645,2,52,39102,21360,161,22,23,984,,
T,2022-04-01 05:09:06,44.85086264,10.25983052,2,52,39103,21300,162,22,23,984,,
T,2022-04-01 05:09:07,44.85068193,10.25991577,2,52,39103,21240,162,22,23,984,,
T,2022-04-01 05:09:08,44.85050063,10.26000110,2,52,39103,21180,162,22,23,984,,
T,2022-04-01 05:09:09,44.85032134,10.26008734,2,52,39104,21090,161,22,23,984,,
T,2022-04-01 05:09:10,44.85014289,10.26016924,2,52,39104,21030,161,22,23,984,,
T,2022-04-01 05:09:11,44.84996238,10.26025339,2,52,39104,21040,161,22,23,984,,
T,2022-04-01 05:09:12,44.84978389,10.26034039,2,52,39105,20880,161,22,23,984,,
T,2022-04-01 05:09:13,44.84960833,10.26042539,2,52,39105,20860,161,21,22,984,,
T,2022-04-01 05:09:14,44.84943206,10.26051214,2,52,39106,20640,161,21,22,984,,
T,2022-04-01 05:09:15,44.84926090,10.26059747,2,52,39106,19940,160,21,22,984,,
T,2022-04-01 05:09:16,44.84910072,10.26068179,2,52,39106,18680,160,21,22,984,,
T,2022-04-01 05:09:17,44.84894872,10.26076259,3,52,39106,17280,160,21,23,984,,
T,2022-04-01 05:09:18,44.84881100,10.26083736,3,52,39107,15580,160,22,23,984,,
T,2022-04-01 05:09:19,44.84868695,10.26090408,3,52,39107,13900,159,22,23,984,,
T,2022-04-01 05:09:20,44.84857447,10.26096107,2,52,39107,13100,159,22,23,984,,
T,2022-04-01 05:09:21,44.84846487,10.26101774,3,52,39107,12760,159,20,22,984,,
T,2022-04-01 05:09:22,44.84835528,10.26107222,2,52,39108,12820,159,20,23,984,,
T,2022-04-01 05:09:23,44.84824522,10.26112846,2,52,39108,13230,159,20,23,984,,
T,2022-04-01 05:09:24,44.84813354,10.26118780,2,52,39108,13530,159,20,23,984,,
T,2022-04-01 05:09:25,44.84802143,10.26125209,2,52,39108,13850,159,21,23,984,,
T,2022-04-01 05:09:26,44.84790421,10.26131429,2,52,39109,13960,159,21,23,984,,
T,2022-04-01 05:09:27,44.84778380,10.26138042,2,52,39109,14390,159,21,22,984,,
T,2022-04-01 05:09:28,44.84766327,10.26144722,2,52,39109,14700,158,22,23,984,,
T,2022-04-01 05:09:29,44.84754173,10.26151797,2,52,39109,15040,158,22,23,984,,
T,2022-04-01 05:09:30,44.84741604,10.26158913,2,52,39110,15220,158,21,23,984,,
T,2022-04-01 05:09:31,44.84728738,10.26166021,2,52,39110,15860,158,22,23,984,,
T,2022-04-01 05:09:32,44.84715465,10.26173749,2,52,39110,16300,157,21,23,984,,
T,2022-04-01 05:09:33,44.84701556,10.26182366,2,52,39110,16670,157,22,23,984,,
T,2022-04-01 05:09:34,44.84687751,10.26190555,2,52,39111,17020,157,22,23,984,,
T,2022-04-01 05:09:35,44.84673095,10.26199205,2,52,39111,17400,157,22,23,984,,
T,2022-04-01 05:09:36,44.84658003,10.26208098,2,52,39111,17780,157,22,23,984,,
T,2022-04-01 05:09:37,44.84643104,10.26216924,2,52,39111,18070,157,21,23,984,,
T,2022-04-01 05:09:38,44.84628034,10.26226178,2,52,39112,18400,157,19,23,984,,
T,2022-04-01 05:09:39,44.84612565,10.26235222,2,52,39112,18710,157,21,23,984,,
T,2022-04-01 05:09:40,44.84596648,10.26244610,2,52,39112,18960,157,22,23,984,,
T,2022-04-01 05:09:41,44.84580726,10.26254224,2,52,39113,19220,157,22,23,984,,
T,2022-04-01 05:09:42,44.84564579,10.26263854,2,52,39113,19400,157,21,24,984,,
T,2022-04-01 05:09:43,44.84548318,10.26273477,2,52,39113,19720,157,21,24,984,,
T,2022-04-01 05:09:44,44.84531810,10.26283200,2,52,39114,19950,158,22,24,984,,
T,2022-04-01 05:09:45,44.84515134,10.26292915,2,52,39114,20160,158,22,24,984,,
T,2022-04-01 05:09:46,44.84498139,10.26302889,2,52,39114,20410,157,22,24,984,,
T,2022-04-01 05:09:47,44.84481066,10.26313031,2,52,39115,20580,157,21,24,984,,
T,2022-04-01 05:09:48,44.84464084,10.26322989,2,52,39115,20690,157,22,24,984,,
T,2022-04-01 05:09:49,44.84447299,10.26332896,2,52,39115,20900,156,21,24,984,,
T,2022-04-01 05:09:50,44.84430041,10.26343491,2,52,39115,21110,157,21,24,984,,
T,2022-04-01 05:09:51,44.84412661,10.26353776,2,52,39116,21270,157,21,24,984,,
T,2022-04-01 05:09:52,44.84394925,10.26364513,2,52,39116,21470,157,21,24,984,,
T,2022-04-01 05:09:53,44.84376883,10.26375242,2,52,39116,21650,157,20,24,984,,
T,2022-04-01 05:09:54,44.84358954,10.26385568,2,52,39117,21810,157,21,24,984,,
T,2022-04-01 05:09:55,44.84340698,10.26395962,2,52,39117,22000,158,21,24,984,,
T,2022-04-01 05:09:56,44.84322300,10.26406573,2,52,39118,22170,158,21,24,984,,
T,2022-04-01 05:09:57,44.84304010,10.26417352,2,52,39118,22330,157,21,24,984,,
T,2022-04-01 05:09:58,44.84285327,10.26428374,2,52,39118,22490,157,21,24,984,,
T,2022-04-01 05:09:59,44.84266501,10.26439799,2,52,39119,22650,157,21,24,984,,
T,2022-04-01 05:10:00,44.84247412,10.26451374,2,52,39119,22760,157,21,24,984,,
T,2022-04-01 05:10:01,44.84228728,10.26463050,2,52,39119,22630,156,21,24,984,,
T,2022-04-01 05:10:02,44.84210317,10.26475078,2,52,39120,22560,154,21,24,984,,
T,2022-04-01 05:10:03,44.84192078,10.26488137,2,52,39120,22550,152,21,24,984,,
T,2022-04-01 05:10:05,44.84156422,10.26514943,2,52,39121,22580,151,21,24,984,,
T,2022-04-01 05:10:06,44.84138740,10.26528429,2,52,39121,22620,151,21,23,984,,
T,2022-04-01 05:10:07,44.84120954,10.26541891,2,52,39121,22670,151,21,23,984,,
T,2022-04-01 05:10:08,44.84103109,10.26555486,2,52,39122,22690,151,21,23,984,,
T,2022-04-01 05:10:09,44.84085272,10.26569366,2,52,39122,22740,151,21,23,984,,
T,2022-04-01 05:10:10,44.84067456,10.26583456,2,52,39122,22740,151,21,23,984,,
T,2022-04-01 05:10:11,44.84049561,10.26597010,2,52,39122,22760,151,21,23,984,,
T,2022-04-01 05:10:12,44.84031703,10.26611402,2,52,39123,22770,151,21,23,984,,
T,2022-04-01 05:10:13,44.84013917,10.26625425,2,52,39123,22800,151,20,23,984,,
T,2022-04-01 05:10:14,44.83995871,10.26639431,2,52,39123,22780,151,21,23,984,,
T,2022-04-01 05:10:15,44.83977690,10.26653035,2,52,39124,22820,152,21,23,984,,
T,2022-04-01 05:10:16,44.83959623,10.26666949,2,52,39124,22810,151,21,23,984,,
T,2022-04-01 05:10:17,44.83941644,10.26680896,2,52,39124,22810,151,21,23,984,,
T,2022-04-01 05:10:18,44.83923522,10.26694978,2,52,39125,22860,151,21,23,984,,
T,2022-04-01 05:10:19,44.83905443,10.26709034,2,52,39125,22850,151,21,23,984,,
T,2022-04-01 05:10:20,44.83887514,10.26723275,2,52,39125,22880,151,21,23,984,,
T,2022-04-01 05:10:21,44.83869446,10.26737214,2,52,39126,22870,151,21,23,984,,
T,2022-04-01 05:10:22,44.83851245,10.26750818,2,52,39126,22870,151,20,23,984,,
T,2022-04-01 05:10:23,44.83833216,10.26764816,2,52,39126,22910,151,21,23,984,,
T,2022-04-01 05:10:24,44.83815174,10.26779098,2,52,39126,22900,150,21,23,984,,
T,2022-04-01 05:10:25,44.83797546,10.26793566,2,52,39127,22570,150,21,23,984,,
T,2022-04-01 05:10:26,44.83780200,10.26808125,2,52,39127,22110,150,21,23,984,,
T,2022-04-01 05:10:27,44.83763135,10.26821486,2,52,39127,21790,150,21,23,984,,
T,2022-04-01 05:10:28,44.83746253,10.26835274,2,52,39128,21630,149,21,23,984,,
T,2022-04-01 05:10:29,44.83729511,10.26849481,2,52,39128,21560,149,20,23,984,,
T,2022-04-01 05:10:30,44.83712864,10.26863521,2,52,39128,21510,149,21,23,984,,
T,2022-04-01 05:10:31,44.83696180,10.26878022,2,52,39128,21460,148,20,23,984,,
T,2022-04-01 05:10:32,44.83679793,10.26892187,2,52,39129,21390,149,21,23,984,,
T,2022-04-01 05:10:33,44.83663390,10.26906193,2,52,39129,21350,149,21,23,984,,
T,2022-04-01 05:10:34,44.83646928,10.26920334,2,52,39129,21290,148,21,23,984,,
T,2022-04-01 05:10:35,44.83630566,10.26934122,2,52,39130,21210,148,21,23,984,,
T,2022-04-01 05:10:36,44.83614305,10.26948513,2,52,39130,21160,148,21,23,984,,
T,2022-04-01 05:10:37,44.83598200,10.26962712,2,52,39130,21090,148,21,23,984,,
T,2022-04-01 05:10:38,44.83582115,10.26976643,2,52,39130,21080,148,21,23,984,,
T,2022-04-01 05:10:39,44.83566001,10.26990524,2,52,39131,21050,148,21,23,984,,
T,2022-04-01 05:10:40,44.83549970,10.27004362,2,52,39131,20990,148,21,23,984,,
T,2022-04-01 05:10:41,44.83533923,10.27018419,2,52,39131,20960,149,20,23,984,,
T,2022-04-01 05:10:42,44.83518018,10.27032852,2,52,39131,20900,148,21,23,984,,
T,2022-04-01 05:10:43,44.83502076,10.27046942,2,52,39132,20800,148,21,23,984,,
T,2022-04-01 05:10:44,44.83486335,10.27060605,2,52,39132,20610,148,21,23,984,,
T,2022-04-01 05:10:45,44.83470594,10.27074326,2,52,39132,20430,148,21,23,984,,
T,2022-04-01 05:10:46,44.83454823,10.27088106,2,52,39132,20380,148,20,22,984,,
T,2022-04-01 05:10:47,44.83439321,10.27101751,2,52,39133,20290,148,21,23,984,,
T,2022-04-01 05:10:48,44.83424032,10.27115188,2,52,39133,20220,148,20,22,984,,
T,2022-04-01 05:10:49,44.83408601,10.27128607,2,52,39133,20180,148,21,23,984,,
T,2022-04-01 05:10:50,44.83393279,10.27142026,2,52,39133,20120,148,20,23,984,,
T,2022-04-01 05:10:51,44.83377957,10.27154851,2,52,39134,19700,149,20,23,984,,
T,2022-04-01 05:10:52,44.83363050,10.27168002,2,52,39134,19270,149,21,23,984,,
T,2022-04-01 05:10:53,44.83348499,10.27180784,2,52,39134,18860,149,21,23,984,,
T,2022-04-01 05:10:54,44.83334279,10.27193634,2,52,39134,18450,148,21,23,984,,
T,2022-04-01 05:10:55,44.83321283,10.27205620,2,52,39134,16320,148,21,23,984,,
T,2022-04-01 05:10:56,44.83309967,10.27215318,3,52,39135,13330,148,21,23,984,,
T,2022-04-01 05:10:57,44.83300680,10.27222929,3,52,39135,11260,148,21,23,984,,
T,2022-04-01 05:10:58,44.83293446,10.27229047,3,52,39135,9000,148,21,23,984,,
T,2022-04-01 05:10:59,44.83287969,10.27233800,3,52,39135,6860,148,21,23,984,,
